Date Published,General Address,Status,Condition,Price Per SQMT,Article ID
2023-11-25,ორთაჭალა,მშენებარე,შავი კარკასი,960.42,1
2023-11-25,ორთაჭალა,მშენებარე,მწვანე კარკასი,1268.82,1
2023-11-25,ორთაჭალა,მშენებარე,მიმდინარე რემონტი,1400.0,1
2023-11-25,ორთაჭალა,მშენებარე,თეთრი კარკასი,1400.0,1
2023-11-25,ორთაჭალა,მშენებარე,გარემონტებული,1937.1,1
2023-11-25,ორთაჭალა,მშენებარე,ახალი რემონტით,1888.395,22
2023-11-25,ორთაჭალა,ახალი აშენებული,ძველი რემონტით,1145.695,2
2023-11-25,ორთაჭალა,ახალი აშენებული,შავი კარკასი,1205.13,15
2023-11-25,ორთაჭალა,ახალი აშენებული,სარემონტო,1332.7250000000001,2
2023-11-25,ორთაჭალა,ახალი აშენებული,მწვანე კარკასი,1407.2649999999999,12
2023-11-25,საბურთალო,ახალი აშენებული,მწვანე კარკასი,1488.4850000000001,128
2023-11-25,საბურთალო,ახალი აშენებული,სარემონტო,1236.11,1
2023-11-25,საბურთალო,ახალი აშენებული,შავი კარკასი,1172.76,44
2023-11-25,საბურთალო,ახალი აშენებული,ძველი რემონტით,1314.29,11
2023-11-25,სამგორი,ძველი აშენებული,გარემონტებული,920.63,15
2023-11-25,სამგორი,ძველი აშენებული,ახალი რემონტით,1000.0,50
2023-11-25,სამგორი,მშენებარე,შავი კარკასი,1200.0,1
2023-11-25,სამგორი,მშენებარე,მწვანე კარკასი,869.57,1
2023-11-25,სამგორი,მშენებარე,თეთრი კარკასი,969.39,1
2023-11-25,სამგორი,ახალი აშენებული,ძველი რემონტით,1097.56,3
2023-11-25,სამგორი,ახალი აშენებული,შავი კარკასი,790.255,2
2023-11-25,სამგორი,ახალი აშენებული,მწვანე კარკასი,859.125,8
2023-11-25,სამგორი,ახალი აშენებული,მიმდინარე რემონტი,1144.475,2
2023-11-25,სამგორი,ახალი აშენებული,თეთრი კარკასი,890.04,17
2023-11-25,ორთაჭალა,ახალი აშენებული,თეთრი კარკასი,1149.91,17
2023-11-25,სამგორი,ახალი აშენებული,გარემონტებული,941.18,5
2023-11-25,საბურთალო,ძველი აშენებული,ძველი რემონტით,1197.12,200
2023-11-25,საბურთალო,ძველი აშენებული,შავი კარკასი,720.72,3
2023-11-25,საბურთალო,ძველი აშენებული,სარემონტო,1148.15,13
2023-11-25,საბურთალო,ძველი აშენებული,მწვანე კარკასი,1600.0,11
2023-11-25,საბურთალო,ძველი აშენებული,მიმდინარე რემონტი,1179.655,4
2023-11-25,საბურთალო,ძველი აშენებული,გარემონტებული,1226.785,116
2023-11-25,საბურთალო,ძველი აშენებული,ახალი რემონტით,1419.64,347
2023-11-25,საბურთალო,მშენებარე,შავი კარკასი,1343.33,1
2023-11-25,საბურთალო,მშენებარე,მწვანე კარკასი,1286.48,4
2023-11-25,საბურთალო,მშენებარე,თეთრი კარკასი,1419.41,54
2023-11-25,სამგორი,ახალი აშენებული,ახალი რემონტით,1160.0,173
2023-11-25,ივერთუბანი,ახალი აშენებული,შავი კარკასი,1009.17,1
2023-11-25,დიღომი,ახალი აშენებული,მწვანე კარკასი,980.39,8
2023-11-25,თემქა,ძველი აშენებული,შავი კარკასი,300.0,1
2023-11-25,დიდუბე,მშენებარე,თეთრი კარკასი,969.47,27
2023-11-25,დიდუბე,მშენებარე,ახალი რემონტით,942.31,1
2023-11-25,დიდუბე,ახალი აშენებული,ძველი რემონტით,1042.56,8
2023-11-25,დიდუბე,ახალი აშენებული,შავი კარკასი,1078.95,53
2023-11-25,დიდუბე,ახალი აშენებული,მწვანე კარკასი,1243.9,55
2023-11-25,დიდუბე,ახალი აშენებული,მიმდინარე რემონტი,1285.71,4
2023-11-25,დიდუბე,ახალი აშენებული,თეთრი კარკასი,1129.665,50
2023-11-25,დიდუბე,ახალი აშენებული,გარემონტებული,1170.45,9
2023-11-25,დიდუბე,ახალი აშენებული,ახალი რემონტით,1292.31,269
2023-11-25,დიდი დიღომი,ძველი აშენებული,ძველი რემონტით,961.54,19
2023-11-25,დიდი დიღომი,ძველი აშენებული,მწვანე კარკასი,1217.17,14
2023-11-25,დიდი დიღომი,ძველი აშენებული,მიმდინარე რემონტი,1083.33,1
2023-11-25,დიდი დიღომი,ძველი აშენებული,გარემონტებული,1017.54,25
2023-11-25,დიდი დიღომი,ძველი აშენებული,ახალი რემონტით,1024.1,41
2023-11-25,დიდი დიღომი,მშენებარე,შავი კარკასი,778.325,2
2023-11-25,დიდი დიღომი,მშენებარე,მწვანე კარკასი,864.525,6
2023-11-25,დიდი დიღომი,მშენებარე,თეთრი კარკასი,829.81,17
2023-11-25,დიდი დიღომი,მშენებარე,ახალი რემონტით,669.22,2
2023-11-25,დიდი დიღომი,ახალი აშენებული,ძველი რემონტით,1054.75,2
2023-11-25,დიდი დიღომი,ახალი აშენებული,შავი კარკასი,824.32,60
2023-11-25,დიდი დიღომი,ახალი აშენებული,სარემონტო,1000.0,1
2023-11-25,დიდუბე,მშენებარე,მწვანე კარკასი,947.5,2
2023-11-25,დიდი დიღომი,ახალი აშენებული,მწვანე კარკასი,956.2,154
2023-11-25,დიდუბე,მშენებარე,შავი კარკასი,992.655,6
2023-11-25,დიდუბე,ძველი აშენებული,გარემონტებული,1058.39,37
2023-11-25,დიღომი,ახალი აშენებული,ახალი რემონტით,1191.56,42
2023-11-25,დიღმის მასივი,ძველი აშენებული,ძველი რემონტით,936.36,101
2023-11-25,დიღმის მასივი,ძველი აშენებული,შავი კარკასი,1000.0,1
2023-11-25,დიღმის მასივი,ძველი აშენებული,სარემონტო,887.1,8
2023-11-25,დიღმის მასივი,ძველი აშენებული,მწვანე კარკასი,1216.67,11
2023-11-25,დიღმის მასივი,ძველი აშენებული,მიმდინარე რემონტი,888.38,2
2023-11-25,დიღმის მასივი,ძველი აშენებული,გარემონტებული,1044.23,26
2023-11-25,დიღმის მასივი,ძველი აშენებული,ახალი რემონტით,1141.0949999999998,92
2023-11-25,დიღმის მასივი,მშენებარე,მწვანე კარკასი,421.69,1
2023-11-25,დიღმის მასივი,მშენებარე,მიმდინარე რემონტი,1200.0,1
2023-11-25,დიღმის მასივი,მშენებარე,თეთრი კარკასი,960.5450000000001,24
2023-11-25,დიღმის მასივი,ახალი აშენებული,შავი კარკასი,917.67,11
2023-11-25,დიღმის მასივი,ახალი აშენებული,მწვანე კარკასი,1050.0,55
2023-11-25,დიღმის მასივი,ახალი აშენებული,მიმდინარე რემონტი,970.9100000000001,4
2023-11-25,დიღმის მასივი,ახალი აშენებული,თეთრი კარკასი,952.53,24
2023-11-25,დიღმის მასივი,ახალი აშენებული,გარემონტებული,1153.85,9
2023-11-25,დიღმის მასივი,ახალი აშენებული,ახალი რემონტით,1309.69,336
2023-11-25,დიდუბე,ძველი აშენებული,ძველი რემონტით,973.68,99
2023-11-25,დიდუბე,ძველი აშენებული,სარემონტო,967.74,13
2023-11-25,დიდუბე,ძველი აშენებული,მწვანე კარკასი,1084.2150000000001,4
2023-11-25,დიდუბე,ძველი აშენებული,მიმდინარე რემონტი,1520.0,1
2023-11-25,დიდუბე,ძველი აშენებული,ახალი რემონტით,1125.0,95
2023-11-25,დიღომი,ახალი აშენებული,თეთრი კარკასი,893.62,3
2023-11-25,დიდი დიღომი,ახალი აშენებული,მიმდინარე რემონტი,1000.0,11
2023-11-25,დიდი დიღომი,ახალი აშენებული,გარემონტებული,1119.525,12
2023-11-25,ავლაბარი,ძველი აშენებული,ძველი რემონტით,1162.5,6
2023-11-25,ავლაბარი,ძველი აშენებული,სარემონტო,738.46,6
2023-11-25,ავლაბარი,ძველი აშენებული,გარემონტებული,1020.0,4
2023-11-25,ავლაბარი,ძველი აშენებული,ახალი რემონტით,887.1,14
2023-11-25,ავლაბარი,ახალი აშენებული,ძველი რემონტით,1000.0,1
2023-11-25,ავლაბარი,ახალი აშენებული,მწვანე კარკასი,2053.57,1
2023-11-25,ავლაბარი,ახალი აშენებული,თეთრი კარკასი,2078.43,23
2023-11-25,ავლაბარი,ახალი აშენებული,გარემონტებული,1302.08,1
2023-11-25,ავლაბარი,ახალი აშენებული,ახალი რემონტით,1785.71,35
2023-11-25,ავაჭალა,ძველი აშენებული,ძველი რემონტით,830.77,1
2023-11-25,ავაჭალა,ძველი აშენებული,მწვანე კარკასი,239.13,1
2023-11-25,ავაჭალა,ძველი აშენებული,ახალი რემონტით,1458.33,3
2023-11-25,ავაჭალა,მშენებარე,მწვანე კარკასი,780.49,1
2023-11-25,ავაჭალა,მშენებარე,თეთრი კარკასი,934.21,1
2023-11-25,ავაჭალა,ახალი აშენებული,შავი კარკასი,584.62,1
2023-11-25,ავაჭალა,ახალი აშენებული,მწვანე კარკასი,1044.405,2
2023-11-25,ავაჭალა,ახალი აშენებული,თეთრი კარკასი,829.79,1
2023-11-25,ავაჭალა,ახალი აშენებული,ახალი რემონტით,1140.51,10
2023-11-25,აეროპორტის დასახლება,ძველი აშენებული,ძველი რემონტით,552.94,1
2023-11-25,აეროპორტის დასახლება,ძველი აშენებული,ახალი რემონტით,577.78,1
2023-11-25,თემქა,ძველი აშენებული,ძველი რემონტით,877.19,45
2023-11-25,აფრიკის დასახლება,ძველი აშენებული,გარემონტებული,833.33,1
2023-11-25,დიდი დიღომი,ახალი აშენებული,თეთრი კარკასი,898.9300000000001,52
2023-11-25,აფრიკის დასახლება,ძველი აშენებული,ძველი რემონტით,782.61,7
2023-11-25,ბაგები,ახალი აშენებული,თეთრი კარკასი,1138.5,3
2023-11-25,დიდი დიღომი,ახალი აშენებული,ახალი რემონტით,1186.44,1005
2023-11-25,გლდანი,ძველი აშენებული,ძველი რემონტით,876.69,144
2023-11-25,გლდანი,ძველი აშენებული,სარემონტო,768.06,10
2023-11-25,გლდანი,ძველი აშენებული,მწვანე კარკასი,1201.205,10
2023-11-25,გლდანი,ძველი აშენებული,მიმდინარე რემონტი,772.435,4
2023-11-25,გლდანი,ძველი აშენებული,გარემონტებული,870.0,35
2023-11-25,გლდანი,ძველი აშენებული,ახალი რემონტით,935.415,132
2023-11-25,გლდანი,მშენებარე,შავი კარკასი,641.03,1
2023-11-25,გლდანი,მშენებარე,მწვანე კარკასი,950.04,4
2023-11-25,გლდანი,მშენებარე,თეთრი კარკასი,1029.79,21
2023-11-25,გლდანი,ახალი აშენებული,ძველი რემონტით,937.5,7
2023-11-25,გლდანი,ახალი აშენებული,შავი კარკასი,800.0,30
2023-11-25,გლდანი,ახალი აშენებული,მწვანე კარკასი,967.74,53
2023-11-25,გლდანი,ახალი აშენებული,მიმდინარე რემონტი,1097.3600000000001,12
2023-11-25,გლდანი,ახალი აშენებული,თეთრი კარკასი,972.22,45
2023-11-25,გლდანი,ახალი აშენებული,გარემონტებული,1176.47,5
2023-11-25,გლდანი,ახალი აშენებული,ახალი რემონტით,1240.0,425
2023-11-25,ბაგები,ძველი აშენებული,ძველი რემონტით,1000.0,3
2023-11-25,ბაგები,ძველი აშენებული,მწვანე კარკასი,1116.28,2
2023-11-25,ბაგები,ძველი აშენებული,ახალი რემონტით,1666.67,1
2023-11-25,ბაგები,ახალი აშენებული,მწვანე კარკასი,1717.835,2
2023-11-25,ბაგები,ახალი აშენებული,ახალი რემონტით,1769.23,56
2023-11-25,დიღომი,ახალი აშენებული,მიმდინარე რემონტი,947.37,1
2023-11-25,გლდანი,ახალი აშენებული,სარემონტო,1006.12,1
2023-11-25,დიღომი,ძველი აშენებული,ახალი რემონტით,990.38,15
2023-11-25,ვერა,ახალი აშენებული,ძველი რემონტით,2003.42,1
2023-11-25,ვერა,ახალი აშენებული,შავი კარკასი,1345.455,2
2023-11-25,ვერა,ახალი აშენებული,მწვანე კარკასი,2941.925,2
2023-11-25,ვერა,ახალი აშენებული,მიმდინარე რემონტი,3204.3,1
2023-11-25,ვერა,ახალი აშენებული,თეთრი კარკასი,2400.0,2
2023-11-25,ვერა,ახალი აშენებული,გარემონტებული,1714.29,3
2023-11-25,ვერა,ახალი აშენებული,ახალი რემონტით,1860.6,52
2023-11-25,ვაშლიჯვარი,ძველი აშენებული,ძველი რემონტით,1040.0,4
2023-11-25,ვაშლიჯვარი,ძველი აშენებული,მწვანე კარკასი,1245.005,2
2023-11-25,ვაშლიჯვარი,ძველი აშენებული,გარემონტებული,1125.95,2
2023-11-25,ვაშლიჯვარი,ძველი აშენებული,ახალი რემონტით,1060.81,7
2023-11-25,ვაშლიჯვარი,ახალი აშენებული,შავი კარკასი,1036.59,3
2023-11-25,ვაშლიჯვარი,ახალი აშენებული,მწვანე კარკასი,1100.41,5
2023-11-25,ვაშლიჯვარი,ახალი აშენებული,თეთრი კარკასი,1139.075,4
2023-11-25,ვაშლიჯვარი,ახალი აშენებული,გარემონტებული,1258.17,3
2023-11-25,ვაშლიჯვარი,ახალი აშენებული,ახალი რემონტით,1304.35,91
2023-11-25,ვარკეთილი,ძველი აშენებული,ძველი რემონტით,844.16,71
2023-11-25,ვარკეთილი,ძველი აშენებული,შავი კარკასი,703.7,1
2023-11-25,ვარკეთილი,ძველი აშენებული,სარემონტო,738.46,17
2023-11-25,ვარკეთილი,ძველი აშენებული,მწვანე კარკასი,949.3800000000001,2
2023-11-25,ვარკეთილი,ძველი აშენებული,მიმდინარე რემონტი,940.9300000000001,4
2023-11-25,ვერა,ძველი აშენებული,ახალი რემონტით,1771.245,34
2023-11-25,ვარკეთილი,ძველი აშენებული,გარემონტებული,975.0,19
2023-11-25,ვერა,ძველი აშენებული,გარემონტებული,1818.435,6
2023-11-25,ვერა,ძველი აშენებული,ძველი რემონტით,1591.12,20
2023-11-25,თემქა,ძველი აშენებული,სარემონტო,720.93,5
2023-11-25,დიღომი,ახალი აშენებული,შავი კარკასი,772.47,3
2023-11-25,თემქა,ძველი აშენებული,მწვანე კარკასი,1065.67,1
2023-11-25,თემქა,ძველი აშენებული,მიმდინარე რემონტი,780.0,1
2023-11-25,თემქა,ძველი აშენებული,გარემონტებული,977.905,10
2023-11-25,თემქა,ძველი აშენებული,ახალი რემონტით,946.67,39
2023-11-25,თემქა,ახალი აშენებული,ძველი რემონტით,907.69,1
2023-11-25,თემქა,ახალი აშენებული,შავი კარკასი,690.0,4
2023-11-25,თემქა,ახალი აშენებული,სარემონტო,923.08,1
2023-11-25,თემქა,ახალი აშენებული,მწვანე კარკასი,1100.0,1
2023-11-25,თემქა,ახალი აშენებული,მიმდინარე რემონტი,1098.46,2
2023-11-25,თემქა,ახალი აშენებული,თეთრი კარკასი,760.0,3
2023-11-25,თემქა,ახალი აშენებული,ახალი რემონტით,1202.72,40
2023-11-25,ზაჰესი,ძველი აშენებული,გარემონტებული,891.665,2
2023-11-25,ზაჰესი,ძველი აშენებული,ახალი რემონტით,1069.845,2
2023-11-25,ზაჰესი,ახალი აშენებული,ახალი რემონტით,1291.24,4
2023-11-25,ვეძისი,ძველი აშენებული,ახალი რემონტით,1219.51,1
2023-11-25,ვეძისი,მშენებარე,თეთრი კარკასი,1518.225,2
2023-11-25,ვეძისი,ახალი აშენებული,მწვანე კარკასი,1263.16,1
2023-11-25,ვეძისი,ახალი აშენებული,თეთრი კარკასი,1573.33,1
2023-11-25,ვეძისი,ახალი აშენებული,ახალი რემონტით,1737.85,38
2023-11-25,ვერა,ძველი აშენებული,სარემონტო,1413.0549999999998,8
2023-11-25,ვარკეთილი,ძველი აშენებული,ახალი რემონტით,950.0,109
2023-11-25,ვეძისი,ახალი აშენებული,შავი კარკასი,942.19,2
2023-11-25,ვარკეთილი,მშენებარე,მწვანე კარკასი,925.67,3
2023-11-25,ვაკე,ახალი აშენებული,შავი კარკასი,1387.47,8
2023-11-25,ვაკე,ახალი აშენებული,მწვანე კარკასი,2689.84,23
2023-11-25,ვაკე,ახალი აშენებული,მიმდინარე რემონტი,2266.075,2
2023-11-25,ვაკე,ახალი აშენებული,თეთრი კარკასი,1149.5700000000002,10
2023-11-25,ვაკე,ახალი აშენებული,გარემონტებული,1873.625,6
2023-11-25,ვაკე,ახალი აშენებული,ახალი რემონტით,2083.33,356
2023-11-25,ვაზისუბანი,ძველი აშენებული,ძველი რემონტით,856.6949999999999,36
2023-11-25,ვაზისუბანი,ძველი აშენებული,სარემონტო,689.66,5
2023-11-25,ვაზისუბანი,ძველი აშენებული,მწვანე კარკასი,1029.4099999999999,2
2023-11-25,ვაზისუბანი,ძველი აშენებული,მიმდინარე რემონტი,1016.39,1
2023-11-25,ვაზისუბანი,ძველი აშენებული,გარემონტებული,923.08,11
2023-11-25,ვაზისუბანი,მშენებარე,ძველი რემონტით,1000.0,1
2023-11-25,ვაზისუბანი,მშენებარე,თეთრი კარკასი,800.0,1
2023-11-25,ვაზისუბანი,ახალი აშენებული,შავი კარკასი,816.67,5
2023-11-25,ვაზისუბანი,ახალი აშენებული,მწვანე კარკასი,868.12,16
2023-11-25,ვაზისუბანი,ახალი აშენებული,მიმდინარე რემონტი,1104.705,4
2023-11-25,ვაზისუბანი,ახალი აშენებული,თეთრი კარკასი,932.2,3
2023-11-25,ვაზისუბანი,ახალი აშენებული,გარემონტებული,1457.5700000000002,2
2023-11-25,ვაზისუბანი,ახალი აშენებული,ახალი რემონტით,1183.6149999999998,88
2023-11-25,ვარკეთილი,მშენებარე,შავი კარკასი,675.405,4
2023-11-25,დიღომი,ძველი აშენებული,ძველი რემონტით,891.67,7
2023-11-25,ვაკე,ახალი აშენებული,ძველი რემონტით,1907.69,3
2023-11-25,ვაკე,მშენებარე,თეთრი კარკასი,1750.55,5
2023-11-25,ვაზისუბანი,ძველი აშენებული,ახალი რემონტით,1006.67,47
2023-11-25,ვაკე,ძველი აშენებული,ახალი რემონტით,1840.0,87
2023-11-25,ვარკეთილი,მშენებარე,თეთრი კარკასი,879.76,3
2023-11-25,ვარკეთილი,ახალი აშენებული,შავი კარკასი,881.4200000000001,8
2023-11-25,ვაკე,მშენებარე,მიმდინარე რემონტი,1203.665,2
2023-11-25,ვარკეთილი,ახალი აშენებული,მწვანე კარკასი,1008.475,24
2023-11-25,ვარკეთილი,ახალი აშენებული,მიმდინარე რემონტი,970.15,1
2023-11-25,ვარკეთილი,ახალი აშენებული,თეთრი კარკასი,949.9,26
2023-11-25,ვარკეთილი,ახალი აშენებული,გარემონტებული,1213.7649999999999,8
2023-11-25,ვარკეთილი,ახალი აშენებული,ახალი რემონტით,1157.375,240
2023-11-25,ვაჟა-ფშაველა,ძველი აშენებული,ძველი რემონტით,1205.0149999999999,74
2023-11-25,ვაჟა-ფშაველა,ძველი აშენებული,სარემონტო,1405.41,9
2023-11-25,ვაჟა-ფშაველა,ძველი აშენებული,მწვანე კარკასი,1765.62,5
2023-11-25,ვაჟა-ფშაველა,ძველი აშენებული,გარემონტებული,1237.5,45
2023-11-25,დიღომი,ძველი აშენებული,გარემონტებული,911.76,3
2023-11-25,ვაჟა-ფშაველა,მშენებარე,თეთრი კარკასი,1000.0,1
2023-11-25,ვაჟა-ფშაველა,ახალი აშენებული,მწვანე კარკასი,1483.87,9
2023-11-25,ვაჟა-ფშაველა,ახალი აშენებული,თეთრი კარკასი,1273.81,1
2023-11-25,ვაჟა-ფშაველა,ახალი აშენებული,გარემონტებული,1536.3249999999998,6
2023-11-25,ვაჟა-ფშაველა,ახალი აშენებული,ახალი რემონტით,1740.005,148
2023-11-25,ვაკე,ძველი აშენებული,ძველი რემონტით,1605.5549999999998,50
2023-11-25,ვაჟა-ფშაველა,ძველი აშენებული,ახალი რემონტით,1306.67,105
2023-11-25,ვაკე,ძველი აშენებული,გარემონტებული,1692.31,11
2023-11-25,ვაკე,ძველი აშენებული,სარემონტო,1726.91,5
2023-11-25,ვაკე,ძველი აშენებული,მწვანე კარკასი,2873.42,1
2023-11-26,მთაწმინდა,ძველი აშენებული,გარემონტებული,1909.09,9
2023-11-26,ნავთლუღი,ახალი აშენებული,ახალი რემონტით,1186.67,15
2023-11-26,მუხიანი,ძველი აშენებული,ძველი რემონტით,784.25,6
2023-11-26,მუხიანი,ძველი აშენებული,შავი კარკასი,645.16,1
2023-11-26,მუხიანი,ძველი აშენებული,გარემონტებული,872.145,6
2023-11-26,მუხიანი,ახალი აშენებული,თეთრი კარკასი,982.04,2
2023-11-26,მუხიანი,მშენებარე,მიმდინარე რემონტი,1024.47,2
2023-11-26,მუხიანი,ახალი აშენებული,მწვანე კარკასი,1051.4,2
2023-11-26,მუხიანი,ახალი აშენებული,გარემონტებული,1200.0,1
2023-11-26,მუხიანი,ახალი აშენებული,ახალი რემონტით,1200.0,7
2023-11-26,მთაწმინდა,ძველი აშენებული,ძველი რემონტით,1291.67,9
2023-11-26,მთაწმინდა,ძველი აშენებული,სარემონტო,1000.0,3
2023-11-26,მუხიანი,ძველი აშენებული,ახალი რემონტით,875.0,1
2023-11-26,ნავთლუღი,ახალი აშენებული,გარემონტებული,1437.5,1
2023-11-26,ნავთლუღი,ძველი აშენებული,ძველი რემონტით,730.77,1
2023-11-26,ნავთლუღი,ძველი აშენებული,ახალი რემონტით,1000.0,3
2023-11-26,ნავთლუღი,ძველი აშენებული,გარემონტებული,1094.075,2
2023-11-26,ნავთლუღი,ძველი აშენებული,სარემონტო,1000.0,1
2023-11-26,ნაძალადევი,ახალი აშენებული,ახალი რემონტით,1339.835,38
2023-11-26,ნაძალადევი,ახალი აშენებული,გარემონტებული,1374.76,2
2023-11-26,ნაძალადევი,ახალი აშენებული,თეთრი კარკასი,1300.0,3
2023-11-26,ნაძალადევი,ახალი აშენებული,მიმდინარე რემონტი,1285.71,1
2023-11-26,ნაძალადევი,ახალი აშენებული,მწვანე კარკასი,1353.5700000000002,4
2023-11-26,ნაძალადევი,ძველი აშენებული,ახალი რემონტით,1093.75,9
2023-11-26,ნაძალადევი,ძველი აშენებული,გარემონტებული,1052.63,3
2023-11-26,ნაძალადევი,ძველი აშენებული,ძველი რემონტით,996.345,2
2023-11-26,ნუცუბიძის პლატო,ახალი აშენებული,ახალი რემონტით,1400.0,37
2023-11-26,ნუცუბიძის პლატო,ახალი აშენებული,გარემონტებული,1384.62,1
2023-11-26,ნავთლუღი,ახალი აშენებული,შავი კარკასი,869.57,1
2023-11-26,ნაძალადევი,ახალი აშენებული,შავი კარკასი,1018.24,6
2023-11-26,ისანი,ახალი აშენებული,თეთრი კარკასი,1072.92,5
2023-11-26,მთაწმინდა,ახალი აშენებული,შავი კარკასი,2263.16,1
2023-11-26,თემქა,ახალი აშენებული,ახალი რემონტით,1180.33,1
2023-11-26,ნუცუბიძის პლატო,ახალი აშენებული,მიმდინარე რემონტი,1476.01,1
2023-11-26,თემქა,ახალი აშენებული,გარემონტებული,1333.33,1
2023-11-26,თემქა,ახალი აშენებული,მიმდინარე რემონტი,1099.38,1
2023-11-26,თემქა,მშენებარე,შავი კარკასი,787.88,1
2023-11-26,თემქა,ძველი აშენებული,ახალი რემონტით,1007.69,6
2023-11-26,თემქა,ძველი აშენებული,ძველი რემონტით,1063.98,1
2023-11-26,ივერთუბანი,ახალი აშენებული,შავი კარკასი,1090.91,1
2023-11-26,ისანი,ახალი აშენებული,ახალი რემონტით,1300.0,133
2023-11-26,ისანი,ახალი აშენებული,გარემონტებული,1308.325,4
2023-11-26,ისანი,ახალი აშენებული,მიმდინარე რემონტი,1300.1399999999999,2
2023-11-26,ისანი,ახალი აშენებული,მწვანე კარკასი,1230.375,10
2023-11-26,ისანი,ახალი აშენებული,ძველი რემონტით,1026.67,3
2023-11-26,ისანი,მშენებარე,თეთრი კარკასი,797.1,1
2023-11-26,მთაწმინდა,ძველი აშენებული,ახალი რემონტით,1838.24,19
2023-11-26,ისანი,მშენებარე,მწვანე კარკასი,1160.0,1
2023-11-26,ისანი,ძველი აშენებული,გარემონტებული,957.14,5
2023-11-26,ისანი,ძველი აშენებული,სარემონტო,897.275,2
2023-11-26,ისანი,ძველი აშენებული,ძველი რემონტით,1035.545,6
2023-11-26,ლილოს დასახლება,ახალი აშენებული,ახალი რემონტით,971.43,3
2023-11-26,ლილოს დასახლება,ძველი აშენებული,ძველი რემონტით,959.46,3
2023-11-26,ლისის ტბის დასახლება,ახალი აშენებული,ახალი რემონტით,1542.86,22
2023-11-26,ლისის ტბის დასახლება,ახალი აშენებული,თეთრი კარკასი,1302.75,3
2023-11-26,ლისის ტბის დასახლება,ახალი აშენებული,მწვანე კარკასი,1176.2649999999999,4
2023-11-26,ლისის ტბის დასახლება,ახალი აშენებული,შავი კარკასი,1260.87,3
2023-11-26,ლისის ტბის დასახლება,მშენებარე,თეთრი კარკასი,1505.88,1
2023-11-26,ლისის ტბის დასახლება,ძველი აშენებული,ახალი რემონტით,1458.33,1
2023-11-26,მთაწმინდა,ახალი აშენებული,ახალი რემონტით,2083.925,16
2023-11-26,მთაწმინდა,ახალი აშენებული,თეთრი კარკასი,2056.665,2
2023-11-26,მთაწმინდა,ახალი აშენებული,მიმდინარე რემონტი,2506.17,1
2023-11-26,ისანი,ძველი აშენებული,ახალი რემონტით,1133.33,5
2023-11-26,ნუცუბიძის პლატო,ახალი აშენებული,სარემონტო,752.69,1
2023-11-26,სანზონა,ძველი აშენებული,ძველი რემონტით,859.44,4
2023-11-26,ნუცუბიძის პლატო,მშენებარე,მწვანე კარკასი,1030.0,3
2023-11-26,სამგორი,ახალი აშენებული,შავი კარკასი,812.29,2
2023-11-26,სამგორი,მშენებარე,მწვანე კარკასი,812.38,1
2023-11-26,სამგორი,მშენებარე,შავი კარკასი,296.52,1
2023-11-26,სამგორი,ძველი აშენებული,ახალი რემონტით,1186.67,7
2023-11-26,სამგორი,ძველი აშენებული,გარემონტებული,856.52,5
2023-11-26,სამგორი,ძველი აშენებული,ძველი რემონტით,825.0,8
2023-11-26,სანზონა,ახალი აშენებული,ახალი რემონტით,1200.0,41
2023-11-26,სანზონა,ახალი აშენებული,გარემონტებული,1048.06,2
2023-11-26,სანზონა,ახალი აშენებული,მწვანე კარკასი,1125.0,2
2023-11-26,სანზონა,მშენებარე,მწვანე კარკასი,1000.0,1
2023-11-26,სანზონა,ძველი აშენებული,ახალი რემონტით,909.09,18
2023-11-26,სანზონა,ძველი აშენებული,გარემონტებული,941.18,9
2023-11-26,სოლოლაკი,ახალი აშენებული,ახალი რემონტით,1984.13,5
2023-11-26,სოლოლაკი,ახალი აშენებული,შავი კარკასი,2000.0,1
2023-11-26,სოლოლაკი,ძველი აშენებული,ახალი რემონტით,2139.78,13
2023-11-26,სოლოლაკი,ძველი აშენებული,გარემონტებული,1833.33,9
2023-11-26,სოლოლაკი,ძველი აშენებული,მიმდინარე რემონტი,2343.75,1
2023-11-26,სოლოლაკი,ძველი აშენებული,სარემონტო,790.41,2
2023-11-26,სოლოლაკი,ძველი აშენებული,ძველი რემონტით,2115.245,4
2023-11-26,სოფელი დიღომი,ახალი აშენებული,ახალი რემონტით,1369.47,2
2023-11-26,სოფელი დიღომი,ახალი აშენებული,შავი კარკასი,750.0,1
2023-11-26,სოფელი დიღომი,ძველი აშენებული,ახალი რემონტით,1293.1,1
2023-11-26,ფონიჭალა,ძველი აშენებული,ახალი რემონტით,1079.55,1
2023-11-26,ჩუღურეთი,ახალი აშენებული,ახალი რემონტით,1189.59,5
2023-11-26,ჩუღურეთი,ახალი აშენებული,გარემონტებული,1395.925,2
2023-11-26,ჩუღურეთი,ძველი აშენებული,ახალი რემონტით,1403.85,19
2023-11-26,ჩუღურეთი,ძველი აშენებული,გარემონტებული,1346.475,8
2023-11-26,ჩუღურეთი,ძველი აშენებული,სარემონტო,1210.0,2
2023-11-26,ზაჰესი,ძველი აშენებული,ახალი რემონტით,900.0,1
2023-11-26,სამგორი,ახალი აშენებული,მწვანე კარკასი,1039.38,2
2023-11-26,ნუცუბიძის პლატო,ახალი აშენებული,შავი კარკასი,936.5350000000001,2
